f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,label
0.0,0.0,0.0,-0.05679088830947876,0.0016685426235198975,0.00037709121417606184,-0.0982632040977478,-0.02997654676437378,-0.0014733148721290945,-0.12829738855361938,-0.060001105070114136,-0.008883779098397326,-0.15075597167015076,-0.09017571806907654,-0.015429649663275313,-0.08706808090209961,-0.124916672706604,0.019684986050123143,-0.12385594844818115,-0.1720474660396576,0.007375018044257331,-0.146484375,-0.15140148997306824,-0.002274873129209709,-0.1485300362110138,-0.11681881546974182,-0.0064405390742479085,-0.07820069789886475,-0.14335095882415771,0.010947331624919343,-0.12256848812103271,-0.19738462567329407,-9.495106613144344e-05,-0.14894956350326538,-0.16581511497497559,-0.00726422450796349,-0.1500883400440216,-0.12625199556350708,-0.008391909462517333,-0.06497812271118164,-0.15638864040374756,-0.0010953271278424381,-0.11630162596702576,-0.2038508802652359,-0.01130817194760425,-0.14333093166351318,-0.16958487033843994,-0.016645779063111377,-0.14289590716362,-0.12972617149353027,-0.01713889946520908,-0.04781639575958252,-0.16054502129554749,-0.014240509060329032,-0.09938007593154907,-0.18309178948402405,-0.022738783781534266,-0.12795627117156982,-0.1598135530948639,-0.0261697463440953,-0.1339746117591858,-0.1264115571975708,-0.026098867108231616,0.0,0.0,0.0,0.04273006319999695,0.012030690908432007,-0.0032589439077526094,0.0902494490146637,-0.008268207311630249,-0.007926384802743769,0.12649458646774292,-0.028986811637878418,-0.015887337621137476,0.13959652185440063,-0.06821882724761963,-0.023799746181651926,0.0986221432685852,-0.08998280763626099,-0.005587919965222454,0.1319434940814972,-0.1397445797920227,-0.021949027549311495,0.14468875527381897,-0.11119881272315979,-0.03199562511949239,0.13969382643699646,-0.07815000414848328,-0.03540983877687154,0.08351650834083557,-0.11062344908714294,-0.013806265663191652,0.12390103936195374,-0.16883863508701324,-0.03197413391976056,0.14250853657722473,-0.1317397952079773,-0.04263123578934369,0.13515204191207886,-0.09284600615501404,-0.04605361155776677,0.06590864062309265,-0.12490135431289673,-0.02347554906813798,0.10562071204185486,-0.18335559964179993,-0.039043159108445025,0.12652209401130676,-0.14285480976104736,-0.04517850733904538,0.12292003631591797,-0.10052764415740967,-0.04560924402980504,0.043883442878723145,-0.13265210390090942,-0.03370278410224614,0.07835102081298828,-0.17300769686698914,-0.04744739167003331,0.10225048661231995,-0.15054497122764587,-0.0530253582408875,0.10752922296524048,-0.11795905232429504,-0.05421206064133344,B
0.0,0.0,0.0,-0.05842524766921997,0.0017713308334350586,0.0028412365239489645,-0.10025697946548462,-0.030517488718032837,0.0023992906675118775,-0.1303938627243042,-0.06074404716491699,-0.004258589132092538,-0.15177404880523682,-0.08985203504562378,-0.01015969809364492,-0.089019775390625,-0.12672966718673706,0.024357098376043496,-0.12519320845603943,-0.1719958484172821,0.014506192167885956,-0.14596018195152283,-0.14795798063278198,0.006284085789360461,-0.14670023322105408,-0.1123950183391571,0.002654541272335109,-0.07911109924316406,-0.14544716477394104,0.01412914622355288,-0.12457048892974854,-0.19887378811836243,0.005072269344367442,-0.14983010292053223,-0.16451305150985718,-0.000979905261061731,-0.14990097284317017,-0.12381687760353088,-0.0015468348398428589,-0.06575930118560791,-0.15799269080162048,0.0005853905343826682,-0.11843276023864746,-0.20410071313381195,-0.008301814796737972,-0.14449042081832886,-0.16736367344856262,-0.013038741203359905,-0.142955482006073,-0.12654128670692444,-0.01347644884359056,-0.04930412769317627,-0.1614566147327423,-0.01396106161396915,-0.10177502036094666,-0.18375085294246674,-0.022042025590650383,-0.1300991177558899,-0.15925687551498413,-0.02535960708033258,-0.13583171367645264,-0.12594833970069885,-0.025452171231023613,0.0,0.0,0.0,0.04590091109275818,0.010203778743743896,-0.0022655594426623793,0.0926581621170044,-0.00889250636100769,-0.007354838008382103,0.1283228099346161,-0.02713039517402649,-0.016175998075254938,0.1425621211528778,-0.06630045175552368,-0.02543195493365147,0.10279789566993713,-0.09107360243797302,-0.002818560859509489,0.1372109353542328,-0.14388683438301086,-0.0208170634492717,0.1534459888935089,-0.11803174018859863,-0.0340499483778558,0.15436092019081116,-0.08547824621200562,-0.040114694906719706,0.0876086950302124,-0.10937482118606567,-0.012337641490944407,0.1278151273727417,-0.1674039661884308,-0.031343752218731424,0.14560118317604065,-0.12961792945861816,-0.04344962693596699,0.13933229446411133,-0.0896655023097992,-0.04828218899513104,0.06874829530715942,-0.12217932939529419,-0.02364257693136551,0.10767406225204468,-0.1785060167312622,-0.03970640309000828,0.12874984741210938,-0.1387231945991516,-0.046650590075500986,0.12683522701263428,-0.09597921371459961,-0.04783121652747013,0.04476135969161987,-0.1298578679561615,-0.0355322227611623,0.0801234245300293,-0.16712315380573273,-0.049597406460293314,0.1036943793296814,-0.14509892463684082,-0.05537967167640545,0.10959357023239136,-0.11389386653900146,-0.056778141929157755,B
0.0,0.0,0.0,-0.05009758472442627,0.00022706389427185059,-0.004468588625428538,-0.09027981758117676,-0.03137737512588501,-0.007423785516408543,-0.11742675304412842,-0.06367290019989014,-0.015152363573548655,-0.13307523727416992,-0.09694135189056396,-0.0211420548161243,-0.08180952072143555,-0.11877009272575378,0.017076095099213262,-0.11068779230117798,-0.16588789224624634,0.0029038405033077197,-0.13109087944030762,-0.1469029188156128,-0.007733904757884602,-0.13283640146255493,-0.11372475326061249,-0.012385092211303572,-0.07312917709350586,-0.13532160222530365,0.010926001238289018,-0.1084979772567749,-0.19188730418682098,-0.0036287149427209897,-0.13415053486824036,-0.16354358196258545,-0.012167508249518733,-0.13629719614982605,-0.1243760734796524,-0.013325221372184615,-0.059935688972473145,-0.14761191606521606,0.0008024185068222778,-0.10118398070335388,-0.19960661232471466,-0.014336533380088667,-0.12805604934692383,-0.1671951711177826,-0.020869374742147784,-0.12891247868537903,-0.12590116262435913,-0.02029778296255813,-0.04215294122695923,-0.15236973762512207,-0.01052890299015985,-0.08637666702270508,-0.1816420704126358,-0.021979138722059588,-0.11498087644577026,-0.1617564558982849,-0.02653080644213901,-0.12284991145133972,-0.12857761979103088,-0.026514279191729884,0.0,0.0,0.0,0.04242578148841858,0.011371344327926636,-0.0038994909025404922,0.08778965473175049,-0.002541273832321167,-0.007525023980406331,0.1184999942779541,-0.02346324920654297,-0.01374289763566594,0.1284361481666565,-0.05860111117362976,-0.019940964853731202,0.08888772130012512,-0.08204349875450134,-0.0034018512576494686,0.12138593196868896,-0.12980958819389343,-0.019161576381293344,0.13603192567825317,-0.10333976149559021,-0.030940560600129174,0.1344543993473053,-0.07321077585220337,-0.03603141566213708,0.07529184222221375,-0.10044364631175995,-0.009918547211555051,0.11468732357025146,-0.15205229818820953,-0.02623008561727147,0.13110315799713135,-0.11694027483463287,-0.03815705885585885,0.12360742688179016,-0.08277958631515503,-0.0433265249937449,0.05961534380912781,-0.11474907398223877,-0.01788403650220971,0.09742048382759094,-0.1635560840368271,-0.031371293565598535,0.1157672107219696,-0.12654376029968262,-0.03779763539728265,0.11232531070709229,-0.09010535478591919,-0.03918831234273057,0.039580464363098145,-0.12345072627067566,-0.026443120068279313,0.07352408766746521,-0.15658974647521973,-0.0380755569547091,0.0936555564403534,-0.13459044694900513,-0.04204431360062699,0.09600692987442017,-0.10595574975013733,-0.042509892931548166,B
0.0,0.0,0.0,-0.05122321844100952,0.0010846853256225586,-0.0003048504374589811,-0.09088456630706787,-0.03155207633972168,-0.0003102457055490504,-0.1179695725440979,-0.06315642595291138,-0.005658268703626845,-0.13686802983283997,-0.09360441565513611,-0.010096186081426595,-0.08297234773635864,-0.1111670583486557,0.02144572580371573,-0.11292091012001038,-0.1557946652173996,0.009754406047505881,-0.1344793736934662,-0.14042583107948303,0.00010561563183841827,-0.13815456628799438,-0.11193935573101044,-0.004397358520435546,-0.07415539026260376,-0.12782135605812073,0.013885765095693614,-0.11056259274482727,-0.18178600072860718,0.0010086547038383742,-0.13597819209098816,-0.15447616577148438,-0.008116945865111802,-0.13856253027915955,-0.11795175075531006,-0.010159985403078053,-0.06073927879333496,-0.14141932129859924,0.0029585189106740017,-0.10238680243492126,-0.1911686509847641,-0.010646618212120984,-0.12849250435829163,-0.15878543257713318,-0.017783130759852384,-0.1292983889579773,-0.1196008026599884,-0.018018669689553235,-0.04274272918701172,-0.14850853383541107,-0.008750265704946969,-0.08781170845031738,-0.17735424637794495,-0.01899964852120206,-0.11579960584640503,-0.15764859318733215,-0.023302062655346845,-0.12289708852767944,-0.1260884404182434,-0.023438864628332112,0.0,0.0,0.0,0.03984585404396057,0.013982266187667847,-0.004497615378511455,0.087034672498703,-0.003209054470062256,-0.007901029419315364,0.12084400653839111,-0.024947762489318848,-0.013959600348186996,0.13298746943473816,-0.06261366605758667,-0.019889862034631278,0.09419816732406616,-0.08244164288043976,-0.0023517033459370396,0.12650349736213684,-0.1274336874485016,-0.015752778146577384,0.1418972611427307,-0.10208284854888916,-0.024724283013654258,0.14082717895507812,-0.07330979406833649,-0.028183334265065696,0.08087024092674255,-0.10214154422283173,-0.008825038317752387,0.11898857355117798,-0.1544571816921234,-0.024106888789845016,0.13572824001312256,-0.1188649833202362,-0.03377537870795777,0.12836110591888428,-0.08411860466003418,-0.03693065488727143,0.06466364860534668,-0.11620669066905975,-0.016927628535938766,0.10149815678596497,-0.16716524958610535,-0.030791978109789397,0.1197659969329834,-0.12730073928833008,-0.035900478009295966,0.11565297842025757,-0.08868183195590973,-0.03580462256462624,0.04349800944328308,-0.12419316172599792,-0.025706811566067245,0.07683289051055908,-0.15994608402252197,-0.0392837270537143,0.09787964820861816,-0.13706541061401367,-0.044178032074285056,0.10150685906410217,-0.10655157268047333,-0.0446405343154197,B
0.0,0.0,0.0,-0.05132651329040527,0.004473268985748291,-0.0016726310966532765,-0.09018599987030029,-0.027060091495513916,-0.002747648362628752,-0.11691009998321533,-0.0581032931804657,-0.008564420709944898,-0.13742315769195557,-0.0874803364276886,-0.013521174634433919,-0.07899254560470581,-0.11125831305980682,0.016109682885371512,-0.11135783791542053,-0.15780651569366455,0.004027549443208045,-0.13453051447868347,-0.14229446649551392,-0.005070726121402913,-0.1387917399406433,-0.11213630437850952,-0.008917470196820432,-0.07099646329879761,-0.1285223513841629,0.009468584587239093,-0.10859483480453491,-0.18188513815402985,-0.0023507163530211983,-0.13544094562530518,-0.15648391842842102,-0.010153457256592446,-0.1390499472618103,-0.12015704810619354,-0.011681026513315373,-0.058963894844055176,-0.14124687016010284,-0.0003868063465688465,-0.10268795490264893,-0.18864032626152039,-0.011909953052736455,-0.1301235556602478,-0.15981292724609375,-0.019111124532855683,-0.13231736421585083,-0.1226448267698288,-0.02032725486401432,-0.043038368225097656,-0.14641894400119781,-0.011228342274762326,-0.08809781074523926,-0.172409325838089,-0.01998376260939949,-0.11673399806022644,-0.15383906662464142,-0.024681882666982347,-0.12494087219238281,-0.12221039831638336,-0.02560786876324528,0.0,0.0,0.0,0.04110872745513916,0.011177092790603638,-0.0037407520926535653,0.08592167496681213,-0.0029546916484832764,-0.006865784502679162,0.11552605032920837,-0.024426549673080444,-0.012566745258027368,0.12775573134422302,-0.058717310428619385,-0.018294289684945397,0.08793497085571289,-0.08492158353328705,-0.0007408731385112333,0.11823353171348572,-0.13364890217781067,-0.014176846458667569,0.1353667676448822,-0.11026114225387573,-0.024990089214497857,0.13708850741386414,-0.0821569412946701,-0.029993405542427354,0.07548564672470093,-0.10198855400085449,-0.007305595069283299,0.1115664541721344,-0.15442252159118652,-0.021406356222087197,0.1306849718093872,-0.1234351098537445,-0.033330570883208566,0.12546145915985107,-0.08977191150188446,-0.03903834146922236,0.06022542715072632,-0.11551922559738159,-0.01526465171491509,0.09526300430297852,-0.16723626852035522,-0.026862742356115632,0.11629626154899597,-0.13544249534606934,-0.033175479597503,0.11515787243843079,-0.10077440738677979,-0.035104300803595834,0.03927835822105408,-0.12352398037910461,-0.023884072876626306,0.07218661904335022,-0.15922504663467407,-0.03512543810074931,0.09414181113243103,-0.14038871228694916,-0.039138358063155465,0.09794747829437256,-0.11260810494422913,-0.039669021940881066,B
0.0,0.0,0.0,-0.05174010992050171,0.005687803030014038,-0.0032136101152389074,-0.09196525812149048,-0.02358195185661316,-0.004846043732726457,-0.11824429035186768,-0.05455946922302246,-0.011260984313452127,-0.13855046033859253,-0.08470618724822998,-0.016597389091515424,-0.08400756120681763,-0.10913516581058502,0.016947728733754275,-0.1154596209526062,-0.1553499847650528,0.0038963068865598416,-0.13650667667388916,-0.13856804370880127,-0.005977587622368219,-0.14048907160758972,-0.10865341126918793,-0.010222264413499715,-0.07515662908554077,-0.12737113237380981,0.010486692342198012,-0.11395111680030823,-0.17941784858703613,-0.003375378750973823,-0.13734307885169983,-0.15070396661758423,-0.012329101410472276,-0.13899600505828857,-0.11361324787139893,-0.014087524113023164,-0.0620608925819397,-0.14109420776367188,0.0004671964626652425,-0.10693451762199402,-0.18750214576721191,-0.013716750626230123,-0.13157233595848083,-0.1542571634054184,-0.02131578404154766,-0.1324215531349182,-0.11544840037822723,-0.02198658775236595,-0.044374167919158936,-0.14795935153961182,-0.01058098192956436,-0.09042048454284668,-0.1722768396139145,-0.021618815918230894,-0.11800500750541687,-0.15078862011432648,-0.026812110875511053,-0.12674719095230103,-0.11891910433769226,-0.027578289468550565,0.0,0.0,0.0,0.040462881326675415,0.01040196418762207,-0.004247117048890914,0.08711045980453491,-0.006144315004348755,-0.006831999595107163,0.11883208155632019,-0.027386009693145752,-0.012084779056550587,0.13343539834022522,-0.0621219277381897,-0.016718391987325276,0.09223613142967224,-0.08811944723129272,0.00019626936065719747,0.1252555251121521,-0.13726365566253662,-0.014026071603240098,0.14170807600021362,-0.11281099915504456,-0.024219029309989537,0.14087870717048645,-0.08429153263568878,-0.028022278758527364,0.07964316010475159,-0.10594721138477325,-0.00578814810776862,0.11870315670967102,-0.15913517773151398,-0.021324584918858136,0.13621899485588074,-0.12470337748527527,-0.03221526435279998,0.1282692551612854,-0.09073880314826965,-0.03600272974634322,0.06414121389389038,-0.1198885589838028,-0.013520307565869416,0.10229134559631348,-0.17151492834091187,-0.026573176222683514,0.12082058191299438,-0.13380102813243866,-0.03143696552777442,0.1165958046913147,-0.09717155992984772,-0.03113699397707137,0.043821781873703,-0.12809664011001587,-0.022016917082311238,0.07715970277786255,-0.16457614302635193,-0.034440823557616795,0.09824404120445251,-0.14251407980918884,-0.03827764532232436,0.10151597857475281,-0.11292852461338043,-0.03777345335745963,B
0.0,0.0,0.0,-0.049963533878326416,0.003616034984588623,-0.0028885830792830802,-0.08793193101882935,-0.026883840560913086,-0.0045814979489193774,-0.1144341230392456,-0.05882185697555542,-0.011098742917482696,-0.13561636209487915,-0.08806826174259186,-0.016060545541648708,-0.08211153745651245,-0.10455009341239929,0.01768996243893639,-0.11043500900268555,-0.15212590992450714,0.003909841678733983,-0.13095024228096008,-0.13486558198928833,-0.0061341812501893855,-0.1317165493965149,-0.10637892782688141,-0.010344666861300311,-0.07310116291046143,-0.1214229017496109,0.010955100446636834,-0.10673776268959045,-0.17862053215503693,-0.004041648902301631,-0.1314818561077118,-0.15171320736408234,-0.012424240321223579,-0.1321628987789154,-0.11656367778778076,-0.013167381719057403,-0.05959951877593994,-0.13495856523513794,0.000510325455735483,-0.09740966558456421,-0.188821941614151,-0.014779738582973323,-0.12442994117736816,-0.15828581154346466,-0.020700802527670703,-0.12602877616882324,-0.12085068225860596,-0.019340220339898906,-0.04146772623062134,-0.14324739575386047,-0.010898341857199512,-0.08280879259109497,-0.174875408411026,-0.021193745978479228,-0.11068004369735718,-0.15516291558742523,-0.024533351384405933,-0.11845329403877258,-0.1239582896232605,-0.023704736925964198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
0.0,0.0,0.0,-0.0546841025352478,0.0005817413330078125,-0.0012197179816269,-0.09213531017303467,-0.03147017955780029,-0.0020045040504612643,-0.11731943488121033,-0.06218409538269043,-0.008159626820457788,-0.1370842456817627,-0.09182161092758179,-0.012999499761832567,-0.08220577239990234,-0.11384785175323486,0.02139111646883407,-0.11062884330749512,-0.159868061542511,0.008389781615363745,-0.13222560286521912,-0.14405201375484467,-0.0015851860729583223,-0.1344500184059143,-0.11425121128559113,-0.005717234765512558,-0.07291746139526367,-0.13038025796413422,0.013706139675008444,-0.10703551769256592,-0.18462757766246796,9.405984800991973e-05,-0.13323915004730225,-0.15801271796226501,-0.00823703090227923,-0.13497275114059448,-0.12169860303401947,-0.009222329208029123,-0.05951887369155884,-0.14251694083213806,0.002179548064844994,-0.09900403022766113,-0.19178155064582825,-0.011958301612509104,-0.12689879536628723,-0.16207516193389893,-0.018434458957386823,-0.12794172763824463,-0.12396910786628723,-0.0178384534878262,-0.0431327223777771,-0.14818042516708374,-0.010370126539243074,-0.08606302738189697,-0.17606233060359955,-0.020501225800586553,-0.11490243673324585,-0.15797816216945648,-0.024664358781052442,-0.12235480546951294,-0.12795452773571014,-0.024494375647378774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
0.0,0.0,0.0,-0.05243140459060669,0.0019397139549255371,-0.0012369436242352094,-0.09046375751495361,-0.02848362922668457,-0.0024212896621520485,-0.11693960428237915,-0.059093594551086426,-0.008635796120643136,-0.13697481155395508,-0.0909011960029602,-0.014049702769398209,-0.08023029565811157,-0.10962225496768951,0.0190385389344101,-0.1100262999534607,-0.15292145311832428,0.007594435030341629,-0.12997794151306152,-0.1380542516708374,-0.001966340214266893,-0.13265377283096313,-0.10889771580696106,-0.006554337198167559,-0.07155239582061768,-0.12781648337841034,0.011671894715846065,-0.10761570930480957,-0.18110167980194092,-3.267851730015536e-05,-0.1320597529411316,-0.15545472502708435,-0.00891588114041042,-0.13441914319992065,-0.11936114728450775,-0.011461186668157097,-0.05879932641983032,-0.14122219383716583,0.0009802537008454237,-0.10126346349716187,-0.19054418802261353,-0.011487438788890358,-0.12677711248397827,-0.16013889014720917,-0.01905997328299236,-0.12741881608963013,-0.12165358662605286,-0.02045125558811378,-0.042405903339385986,-0.14729516208171844,-0.01058960005480003,-0.08774346113204956,-0.17468833923339844,-0.020616021452724453,-0.11560109257698059,-0.1558261215686798,-0.025633998660623547,-0.12295019626617432,-0.12480460107326508,-0.026721038369714734,0.0,0.0,0.0,0.03991210460662842,0.011376380920410156,-0.003170380993338995,0.08097037672996521,-0.004449188709259033,-0.006858825842442684,0.10765457153320312,-0.02805536985397339,-0.01333873874560254,0.1144351065158844,-0.06438791751861572,-0.020108855022641592,0.09210154414176941,-0.08528527617454529,0.0011744764209140612,0.1219731867313385,-0.12706243991851807,-0.013067568345519476,0.13842454552650452,-0.10985317826271057,-0.023612244679185324,0.13839098811149597,-0.08382946252822876,-0.027796326829644613,0.0778125524520874,-0.10631310939788818,-0.005340551185014419,0.11056241393089294,-0.15758009254932404,-0.021636421485396795,0.12896135449409485,-0.1309325098991394,-0.03282291690871375,0.1259862184524536,-0.09572339057922363,-0.03661581377551215,0.06107306480407715,-0.11974497139453888,-0.013539651101979189,0.09602966904640198,-0.17822423577308655,-0.027735120310040884,0.11803868412971497,-0.15160679817199707,-0.035474861665221624,0.1200045645236969,-0.11471977829933167,-0.03711427624389785,0.039979755878448486,-0.12586519122123718,-0.022164498149010115,0.0704854428768158,-0.16118314862251282,-0.03468252222106116,0.09453985095024109,-0.14591273665428162,-0.04075189556047576,0.10499215126037598,-0.11812545359134674,-0.04224984596535819,B
0.0,0.0,0.0,-0.05092555284500122,9.548664093017578e-05,-0.0020171977151903775,-0.08818012475967407,-0.028541862964630127,-0.0043742252086076405,-0.11506462097167969,-0.059572577476501465,-0.01186019373506042,-0.1348254680633545,-0.09151872992515564,-0.01824304280250999,-0.07847440242767334,-0.11418142914772034,0.018996605599227223,-0.10854968428611755,-0.15883484482765198,0.006427316876056466,-0.1287078857421875,-0.14494049549102783,-0.003976678991762128,-0.13168853521347046,-0.11553899943828583,-0.00900872522413465,-0.07051289081573486,-0.13182781636714935,0.01173059637278584,-0.10742306709289551,-0.1859876811504364,-0.0006811972046989467,-0.13159498572349548,-0.16096749901771545,-0.009495199708339896,-0.13399064540863037,-0.124864861369133,-0.011885737119314399,-0.05840975046157837,-0.14445997774600983,0.0008936066957403455,-0.10140079259872437,-0.19376465678215027,-0.012203665500578609,-0.12669557332992554,-0.16352492570877075,-0.018842220356759753,-0.12753981351852417,-0.12482409179210663,-0.019363515129384723,-0.04257911443710327,-0.14968545734882355,-0.010975778153238025,-0.08817833662033081,-0.1766044646501541,-0.02086014119356605,-0.11556124687194824,-0.15820255875587463,-0.02512100530236694,-0.12307438254356384,-0.12764477729797363,-0.025559565102753368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
0.0,0.0,0.0,-0.05262899398803711,0.0008842349052429199,-0.00168902820570338,-0.08967369794845581,-0.029425203800201416,-0.003122940055447998,-0.11620616912841797,-0.06228405237197876,-0.010014272389355483,-0.13591286540031433,-0.09304594993591309,-0.015411947016957583,-0.08180397748947144,-0.10869628190994263,0.02284147674089354,-0.1106601357460022,-0.1526692807674408,0.010313217433747468,-0.12977641820907593,-0.13654780387878418,-1.2496021383867628e-05,-0.13071808218955994,-0.10816483199596405,-0.004855553248319211,-0.07320785522460938,-0.12616153061389923,0.015152517611738858,-0.10784855484962463,-0.1804332435131073,0.0016065959572983957,-0.13203662633895874,-0.15496115386486053,-0.007127503027561488,-0.13385671377182007,-0.12136076390743256,-0.008742624056878867,-0.06069040298461914,-0.1397482454776764,0.003500305487420974,-0.10042041540145874,-0.1901041567325592,-0.01153571540618259,-0.126402348279953,-0.15906135737895966,-0.018173328695240798,-0.12705707550048828,-0.12155325710773468,-0.017664319930020156,-0.044801414012908936,-0.14746318757534027,-0.009134840314629855,-0.08884209394454956,-0.17661309242248535,-0.02027142895514089,-0.11695793271064758,-0.15613655745983124,-0.024545648229661765,-0.124187171459198,-0.12492869794368744,-0.02450477620715219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
0.0,0.0,0.0,-0.051068663597106934,0.0036850571632385254,-0.003462256612948522,-0.08990955352783203,-0.024000555276870728,-0.005733914189733014,-0.11646100878715515,-0.05473810434341431,-0.012867916357464537,-0.13529884815216064,-0.08548828959465027,-0.01857757939094995,-0.08227211236953735,-0.10265453159809113,0.018965350481920495,-0.11164608597755432,-0.14381366968154907,0.0060306880802443175,-0.13075828552246094,-0.12814587354660034,-0.004280391131288752,-0.1316329538822174,-0.10103581845760345,-0.00915094276959394,-0.07458460330963135,-0.12075674533843994,0.012495003658585802,-0.1097669005393982,-0.17231474816799164,-0.0014291469526881428,-0.13277983665466309,-0.14592772722244263,-0.010035812836832747,-0.13333246111869812,-0.11205044388771057,-0.011551741492695555,-0.06263899803161621,-0.13547000288963318,0.002181722800486341,-0.10268250107765198,-0.1830698847770691,-0.012326205131358847,-0.12730371952056885,-0.15194988250732422,-0.01867608165437673,-0.127096027135849,-0.11496424674987793,-0.018193917331046805,-0.04596489667892456,-0.14436934888362885,-0.009276404958910689,-0.08890664577484131,-0.17076347768306732,-0.019762370717472777,-0.11621296405792236,-0.15114372968673706,-0.023939141985721335,-0.12342113256454468,-0.12109491229057312,-0.023986203578061804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
